"month","account","Total Transfer ins","Total Transfer out","Account Monthly Balance"
3,"5949","1916.26","1123.6200000000001","792.64"
4,"5949","990.15","0","990.15"
5,"5949","318.32","0","318.32"
6,"5949","2654.62","1123.6200000000001","1531"
7,"5949","1346.82","0","1346.82"
8,"5949","0","60.27","-60.27"
9,"5949","1213.69","0","1213.69"
3,"59543","458.03","0","458.03"
5,"59543","0","631.51","-631.51"
6,"59543","245.73","0","245.73"
8,"59543","1731.61","0","1731.61"
9,"59543","38.03","0","38.03"
11,"59543","0","1618.87","-1618.87"
12,"59543","0","1176.8","-1176.8"
2,"59546","1964.28","735.04","1229.24"
9,"59546","1964.28","735.04","1229.24"
11,"59546","1236.64","0","1236.64"
2,"59547","299.82","0","299.82"
4,"59547","0","1498.77","-1498.77"
11,"59547","1083.03","0","1083.03"
12,"59547","74.17","1575.06","-1500.8899999999999"
4,"5959","0","1369.98","-1369.98"
5,"5959","0","1279","-1279"
6,"5959","1013.85","1325.33","-311.4799999999999"
12,"5959","1013.85","1325.33","-311.4799999999999"
1,"59634","1287.84","2552.49","-1264.6499999999999"
2,"59634","3293.3999999999996","2552.49","740.9099999999999"
4,"59634","2610.0699999999997","6354.44","-3744.37"
6,"59634","2610.0699999999997","2370.36","239.70999999999975"
9,"59634","1405.5","0","1405.5"
10,"59634","1532.1","2552.49","-1020.39"
2,"59668","2849.5","912.02","1937.48"
4,"59668","881.78","456.01","425.77"
1,"5969","1808.21","0","1808.21"
2,"5969","1344.4","0","1344.4"
3,"5969","37.04","0","37.04"
4,"5969","180.7","0","180.7"
6,"5969","970.83","866.06","104.7700000000001"
9,"5969","970.83","866.06","104.7700000000001"
11,"5969","1455.92","0","1455.92"
8,"59721","661.71","0","661.71"
7,"59746","1756.06","0","1756.06"
8,"59746","339.01","0","339.01"
9,"59746","0","237.23","-237.23"
11,"59746","571.94","0","571.94"
2,"59789","815.97","0","815.97"
8,"59789","0","1152.93","-1152.93"
10,"59789","738.95","0","738.95"
12,"59789","862.94","0","862.94"
2,"5980","842.21","0","842.21"
5,"5980","6083.01","7939.6","-1856.5900000000006"
7,"5980","0","516.17","-516.17"
9,"5980","1882.42","0","1882.42"
10,"5980","6083.01","1520.4499999999998","4562.56"
12,"5980","3772.02","1892.01","1880.01"
5,"59824","764.11","0","764.11"
7,"59824","24.33","0","24.33"
10,"59824","1396.61","0","1396.61"
3,"59874","976.86","0","976.86"
4,"59874","322.04","0","322.04"
9,"59874","189.95","0","189.95"
2,"59883","192.8","0","192.8"
3,"59883","0","1057.55","-1057.55"
4,"59883","4728.21","5608.96","-880.75"
5,"59883","0","1254.35","-1254.35"
6,"59883","0","1186.95","-1186.95"
8,"59883","4728.21","1427.24","3300.9700000000003"
9,"59883","2906.28","3983.33","-1077.0499999999997"
10,"59883","4728.21","2052.92","2675.29"
11,"59883","6193.72","3983.33","2210.3900000000003"
12,"59883","1688.64","0","1688.64"
2,"59895","1755.98","0","1755.98"
3,"59895","863.7","0","863.7"
5,"59895","1181.94","1400.22","-218.27999999999997"
6,"59895","736.16","1400.22","-664.0600000000001"
8,"59895","1767.12","1400.22","366.89999999999986"
10,"59895","1147.09","1400.22","-253.1300000000001"
11,"59895","4832.3099999999995","5600.88","-768.5700000000004"
2,"59991","1567.22","2492.05","-924.8299999999999"
4,"59991","2194","2492.05","-298.04999999999995"
7,"59991","1890.5900000000001","3527.5499999999997","-1636.9599999999996"
8,"59991","478.81","0","478.81"
9,"59991","19.96","2492.05","-2472.09"
10,"59991","0","1557.05","-1557.05"
11,"59991","0","126.04","-126.04"
12,"59991","715.27","0","715.27"
2,"60059","24.61","0","24.61"
3,"60059","407.11","1312.49","-905.38"
4,"60059","1188.37","1312.49","-124.12000000000012"
5,"60059","607.52","1312.49","-704.97"
6,"60059","781.72","0","781.72"
7,"60059","1408.63","0","1408.63"
12,"60059","440.94","1312.49","-871.55"
3,"60073","718.7","0","718.7"
4,"60073","281.1","0","281.1"
5,"60073","7666.580000000001","2806.6499999999996","4859.93"
6,"60073","7666.580000000001","9808.890000000001","-2142.31"
7,"60073","2806.92","3009.71","-202.78999999999996"
8,"60073","4001.7300000000005","3009.71","992.0200000000002"
10,"60073","2162.25","3009.71","-847.46"
11,"60073","3331.7699999999995","3009.71","322.0599999999997"
1,"60127","471.68","3030.54","-2558.8599999999997"
2,"60127","821.44","0","821.44"
3,"60127","7526.51","7385.4400000000005","141.0700000000005"
4,"60127","7844.76","3030.54","4814.22"
5,"60127","138.02","0","138.02"
7,"60127","6896.64","3030.54","3866.1000000000004"
8,"60127","212.68","0","212.68"
9,"60127","139.74","0","139.74"
10,"60127","6765.44","3030.54","3734.8999999999996"
11,"60127","1151.12","0","1151.12"
10,"60183","1451.75","0","1451.75"
4,"60190","1426.44","0","1426.44"
7,"60190","0","1441.41","-1441.41"
9,"60190","1136.97","0","1136.97"
10,"60190","1540.12","0","1540.12"
11,"60190","2820.48","1454.84","1365.6400000000003"
1,"60202","2661.5299999999997","2026.2","635.3299999999999"
3,"60202","1186.09","1013.1","172.9899999999999"
4,"60202","1475.44","1013.1","462.34000000000003"
10,"60202","83.05","0","83.05"
1,"60227","0","444.27","-444.27"
6,"60227","172.42","0","172.42"
12,"60227","1399.95","0","1399.95"
3,"6024","1739.12","0","1739.12"
4,"6024","0","613.18","-613.18"
6,"6024","801.16","0","801.16"
9,"6024","1464.16","0","1464.16"
10,"6024","1388.57","0","1388.57"
1,"6030","0","1080.15","-1080.15"
4,"6030","0","810.92","-810.92"
7,"6030","128.24","1281.25","-1153.01"
8,"6030","152.29","0","152.29"
11,"6030","128.24","1281.25","-1153.01"
2,"60309","18.17","990.06","-971.89"
3,"60309","451.67","0","451.67"
4,"60309","733.76","0","733.76"
6,"60309","114.08","0","114.08"
9,"60309","36.34","2495.6","-2459.2599999999998"
10,"60309","18.17","1505.54","-1487.37"
12,"60309","0","381.95","-381.95"
6,"60333","7006.27","2500.33","4505.94"
8,"60333","1232.77","357.19","875.5799999999999"
9,"60333","643.43","357.19","286.23999999999995"
10,"60333","1515.3","0","1515.3"
11,"60333","0","939.26","-939.26"
12,"60333","1821.23","357.19","1464.04"
1,"60398","2581.08","2687.62","-106.53999999999985"
2,"60398","1946.78","0","1946.78"
3,"60398","5607.18","2687.62","2919.56"
4,"60398","7696.87","6601.4400000000005","1095.4300000000003"
5,"60398","4015.1099999999997","2687.62","1327.4899999999998"
7,"60398","7696.87","12650.479999999998","-4953.609999999999"
11,"60398","2972.16","2687.62","284.5400000000002"
12,"60398","1188.4499999999998","2687.62","-1499.1699999999998"
1,"60403","0","905.02","-905.02"
2,"60403","0","331.54","-331.54"
3,"60403","1953.04","624.04","1329"
4,"60403","1650.92","0","1650.92"
5,"60403","599.57","624.04","-24.469999999999914"
6,"60403","1726.96","0","1726.96"
7,"60403","1956.5","0","1956.5"
8,"60403","363.45","0","363.45"
11,"60403","3763.3","2496.16","1267.1400000000003"
1,"60407","1699.38","2650.3500000000004","-950.97"
3,"60407","319.49","0","319.49"
4,"60407","16.56","2650.3500000000004","-2633.79"
8,"60407","606.91","2302.4700000000003","-1695.56"
9,"60407","606.91","2504.91","-1898.0000000000002"
12,"60407","104.78999999999999","2650.3500000000004","-2545.5600000000004"
12,"6044","761.67","0","761.67"
7,"60445","0","974.68","-974.68"
11,"60445","648.55","0","648.55"
3,"60447","1485.65","1510.5","-24.84999999999991"
5,"60447","3168.98","3021","147.98000000000002"
8,"60447","1683.33","1510.5","172.82999999999993"
1,"60464","208.33","0","208.33"
1,"60474","2677.76","1725.3999999999999","952.3600000000001"
2,"60474","0","1441.21","-1441.21"
3,"60474","584.08","1851.21","-1267.13"
5,"60474","0","485.63","-485.63"
6,"60474","1448.92","0","1448.92"
7,"60474","291.08","0","291.08"
8,"60474","1537.3","1851.21","-313.91000000000014"
9,"60474","769.67","0","769.67"
11,"60474","2122.48","1851.21","271.27"
12,"60474","1835.85","0","1835.85"
5,"60493","2290.54","253.86","2036.6799999999998"
8,"60493","1607.3","126.93","1480.37"
12,"60493","0","967.91","-967.91"
1,"60522","1611.92","0","1611.92"
3,"60522","0","1869.74","-1869.74"
4,"60522","527.63","0","527.63"
6,"60522","162.92","0","162.92"
7,"60522","1908.99","0","1908.99"
8,"60522","0","1160.91","-1160.91"
9,"60522","1723.78","0","1723.78"
10,"60522","125.88","0","125.88"
11,"60522","1810.12","0","1810.12"
12,"60522","145.71","0","145.71"
2,"60530","0","990.16","-990.16"
4,"60530","0","1600.12","-1600.12"
7,"60530","1857.45","0","1857.45"
8,"60530","1891.57","0","1891.57"
9,"60530","365.4","258.12","107.27999999999997"
10,"60530","1192.33","0","1192.33"
11,"60530","1976.61","0","1976.61"
2,"60564","538.41","1124.82","-586.41"
3,"60564","538.41","50.56","487.85"
4,"60564","1157.56","0","1157.56"
9,"60564","733.24","587.6899999999999","145.55000000000007"
12,"60564","343.58","587.6899999999999","-244.11"
2,"60609","1447.97","0","1447.97"
3,"60609","0","470.6","-470.6"
6,"60609","0","935.18","-935.18"
8,"60609","1364.78","1194.14","170.63999999999987"
10,"60609","4318.85","476.88","3841.9700000000003"
11,"60609","1930.82","1194.14","736.6799999999998"
1,"6062","595.69","953.76","-358.07"
6,"6062","103.21","476.88","-373.67"
7,"6062","492.48","476.88","15.600000000000023"
10,"6062","1687.54","0","1687.54"
10,"60621","0","503.74","-503.74"
1,"60643","1328.57","0","1328.57"
2,"60643","441.57","0","441.57"
4,"60643","705.51","0","705.51"
6,"60643","397.05","0","397.05"
11,"60643","1845.16","0","1845.16"
3,"60671","0","1808.43","-1808.43"
4,"60671","0","1763.36","-1763.36"
5,"60671","0","1658.77","-1658.77"
12,"60671","0","1472.17","-1472.17"
5,"60799","0","179.96","-179.96"
2,"6082","1778.13","0","1778.13"
5,"6082","0","189.75","-189.75"
6,"6082","1436.37","0","1436.37"
8,"6082","1618.43","0","1618.43"
3,"60850","1415.1","0","1415.1"
9,"60850","1428.35","0","1428.35"
10,"60850","952.2","0","952.2"
2,"60851","0","1329.91","-1329.91"
7,"60851","10.43","0","10.43"
3,"60856","15.56","0","15.56"
4,"60856","563.18","0","563.18"
7,"60856","61.86","0","61.86"
8,"60856","0","517.02","-517.02"
9,"60856","876.55","0","876.55"
5,"60871","0","1611.72","-1611.72"
6,"60871","1461.28","0","1461.28"
7,"60871","1428.93","0","1428.93"
3,"60875","0","1006.37","-1006.37"
7,"60875","1577.15","0","1577.15"
10,"60875","1352.62","0","1352.62"
3,"60912","177.92","0","177.92"
5,"60912","829.64","0","829.64"
6,"60912","1011.78","619.29","392.48999999999995"
7,"60912","1471.74","0","1471.74"
8,"60912","1177.39","0","1177.39"
11,"60912","20.05","0","20.05"
1,"60932","661.13","111.98","549.15"
2,"60932","48.59","111.98","-63.39"
3,"60932","1002.79","111.98","890.81"
4,"60932","382.04","111.98","270.06"
9,"60932","1276.78","0","1276.78"
11,"60932","1315","0","1315"
1,"60937","1617.52","0","1617.52"
2,"60937","1761.3","0","1761.3"
4,"60937","1117.36","0","1117.36"
5,"60937","1719.19","0","1719.19"
6,"60937","0","1168.9","-1168.9"
7,"60937","742.56","0","742.56"
8,"60937","302.6","0","302.6"
11,"60937","0","618.92","-618.92"
12,"60937","0","311.87","-311.87"
6,"60956","955.27","0","955.27"
7,"60956","1503.07","0","1503.07"
8,"60956","181.19","0","181.19"
9,"60956","435.25","0","435.25"
10,"60956","0","1822.67","-1822.67"
11,"60956","0","818.51","-818.51"
12,"60956","1024.19","0","1024.19"
4,"60959","1178.66","0","1178.66"
5,"60959","406.53","0","406.53"
7,"60959","749.42","0","749.42"
4,"60977","1354.28","0","1354.28"
12,"60977","0","90","-90"
2,"61","5869.32","3393.75","2475.5699999999997"
3,"61","1040.64","4342.200000000001","-3301.5599999999995"
4,"61","0","4.87","-4.87"
6,"61","6715.96","4342.200000000001","2373.76"
8,"61","6720.96","4342.200000000001","2378.76"
9,"61","4719.36","4342.2","377.1599999999996"
10,"61","0","290.3","-290.3"
4,"61005","614.8","0","614.8"
6,"61005","1705.25","0","1705.25"
7,"61005","3619.66","2207.28","1412.3799999999999"
9,"61005","1842.15","1103.64","738.51"
3,"61007","51.46","1014.92","-963.4599999999999"
4,"61007","0","1688.86","-1688.86"
5,"61007","0","1791.29","-1791.29"
7,"61007","25.73","826.53","-800.8"
8,"61007","0","1490.04","-1490.04"
11,"61007","25.73","188.39","-162.66"
1,"61018","1764.58","0","1764.58"
2,"61018","1790.74","1110.61","680.1300000000001"
4,"61018","129.04","0","129.04"
7,"61018","0","358.71","-358.71"
8,"61018","1066.93","1110.61","-43.679999999999836"
9,"61018","1416.41","0","1416.41"
10,"61018","0","1598.84","-1598.84"
11,"61018","665.84","0","665.84"
6,"61030","1785.8","1661.06","124.74000000000001"
11,"61030","1785.8","1661.06","124.74000000000001"
12,"61030","1851.62","0","1851.62"
2,"61096","2319.24","3105.51","-786.2700000000003"
3,"61096","6061.38","10621.32","-4559.9400000000005"
4,"61096","6061.379999999999","3282.12","2779.26"
5,"61096","6061.38","2015.1600000000003","4046.2199999999993"
6,"61096","6061.38","2714.46","3346.9199999999996"
7,"61096","7575.8","3105.5099999999998","4470.29"
8,"61096","921.4","3105.51","-2184.11"
9,"61096","1211.73","0","1211.73"
11,"61096","6958.96","3105.5099999999998","3853.4500000000003"
1,"61100","622.79","1352.92","-730.1300000000001"
4,"61100","1284.25","0","1284.25"
7,"61100","747.08","0","747.08"
12,"61100","622.79","1352.92","-730.1300000000001"
3,"61120","1393.98","0","1393.98"
5,"61120","568.41","710.25","-141.84000000000003"
7,"61120","568.41","1305.22","-736.8100000000001"
8,"61120","0","508.22","-508.22"
9,"61120","1136.82","2015.47","-878.6500000000001"
10,"61120","1266.7","0","1266.7"
12,"61120","0","63.14","-63.14"
1,"61138","1525.7","1927.39","-401.68999999999994"
4,"61138","1395.44","1927.39","-531.95"
5,"61138","1770.37","0","1770.37"
6,"61138","0","1370.54","-1370.54"
9,"61138","1460.5700000000002","466.4","994.1700000000001"
12,"61138","1275","0","1275"
2,"61139","1669.42","0","1669.42"
12,"61139","1389.88","0","1389.88"
1,"61208","1035.84","0","1035.84"
4,"61208","333.56","0","333.56"
5,"61208","1685.08","0","1685.08"
6,"61208","2979.99","1200.4499999999998","1779.5400000000002"
7,"61208","65.44","400.15","-334.71"
9,"61208","0","639.15","-639.15"
10,"61208","0","1278.15","-1278.15"
12,"61208","1905.68","400.15","1505.5300000000002"
1,"61233","919.06","0","919.06"
3,"61233","3650.67","1873.58","1777.0900000000001"
4,"61233","4226.67","1873.5800000000002","2353.09"
6,"61233","0","155.45","-155.45"
7,"61233","5736.389999999999","1342.72","4393.67"
9,"61233","0","558.77","-558.77"
10,"61233","3718.0499999999997","1873.5800000000002","1844.4699999999998"
11,"61233","872.83","0","872.83"
12,"61233","5736.39","2443.4","3292.99"
9,"61246","1396.82","0","1396.82"
1,"6125","1075.44","0","1075.44"
10,"6125","750.18","0","750.18"
1,"61260","4490.1","1637.24","2852.86"
2,"61260","426.56","0","426.56"
5,"61260","1203.12","0","1203.12"
6,"61260","537.06","0","537.06"
7,"61260","1562.47","409.31","1153.16"
8,"61260","0","746.81","-746.81"
9,"61260","0","1147.99","-1147.99"
11,"61260","0","1595.14","-1595.14"
1,"61343","632.18","0","632.18"
3,"61343","1193.85","0","1193.85"
5,"61343","425.39","0","425.39"
6,"61343","859.49","0","859.49"
8,"61343","269.81","0","269.81"
11,"61343","1960.18","0","1960.18"
4,"61347","1413.78","0","1413.78"
8,"61347","1935.93","0","1935.93"
12,"61347","1035.24","0","1035.24"
2,"61398","2133.03","1816.28","316.7500000000001"
6,"61398","105.14","0","105.14"
8,"61398","1889.12","0","1889.12"
12,"61398","752.02","0","752.02"
1,"61399","461.3","2813.27","-2351.97"
3,"61399","1950.88","2813.27","-862.3899999999999"
4,"61399","0","1515.89","-1515.89"
6,"61399","4926.73","8880.2","-3953.4700000000003"
9,"61399","1443.36","2813.27","-1369.9100000000003"
10,"61399","1687.85","1515.42","172.42999999999984"
11,"61399","3392.01","3030.84","361.16999999999985"
12,"61399","2411.36","2813.27","-401.90999999999985"
4,"61409","680.07","0","680.07"
5,"61409","883.7","0","883.7"
6,"61409","0","1254.67","-1254.67"
2,"61426","361.05","0","361.05"
3,"61426","348.56","0","348.56"
5,"61426","553.43","0","553.43"
7,"61426","218.73","0","218.73"
8,"61426","320.9","0","320.9"
9,"61426","888.77","0","888.77"
10,"61426","1685.33","0","1685.33"
1,"6144","2526.5099999999998","2919.78","-393.2700000000002"
3,"6144","2960.82","5716.6","-2755.78"
4,"6144","2960.82","4714.92","-1754.1"
10,"6144","3153.12","2919.78","233.3399999999998"
11,"6144","1849.17","0","1849.17"
7,"61441","98.59","1333.61","-1235.02"
11,"61441","98.59","1333.61","-1235.02"
4,"61442","1560.89","0","1560.89"
10,"61442","26.02","0","26.02"
11,"61442","342.14","0","342.14"
4,"61465","380.63","1234.47","-853.84"
5,"61465","0","448.35","-448.35"
8,"61465","380.63","1234.47","-853.84"
12,"61465","99.49","0","99.49"
3,"61497","0","570.28","-570.28"
5,"61497","1403.28","0","1403.28"
7,"61497","757.47","0","757.47"
8,"61497","1447.62","0","1447.62"
9,"61497","588.91","0","588.91"
10,"61497","0","1868.37","-1868.37"
11,"61497","0","935.28","-935.28"
1,"6150","5504.57","419.2","5085.370000000001"
3,"6150","4184.8","3090.5300000000007","1094.2700000000002"
7,"6150","5504.57","1251.04","4253.530000000001"
10,"6150","5321","3090.5299999999997","2230.4700000000003"
12,"6150","5504.57","3266.2","2238.3700000000003"
1,"61511","1308.71","0","1308.71"
2,"61511","376.08","2422.21","-2046.13"
4,"61511","499.42","0","499.42"
7,"61511","1338.06","1643.9","-305.84000000000015"
8,"61511","166.27","0","166.27"
12,"61511","2300.04","2422.21","-122.17000000000007"
1,"61539","226.06","0","226.06"
2,"61539","281.84","0","281.84"
4,"61539","1057.52","0","1057.52"
6,"61539","187.55","0","187.55"
8,"61539","1580.1","0","1580.1"
12,"61539","784.83","0","784.83"
1,"61578","693.26","1153.73","-460.47"
2,"61578","1732.78","0","1732.78"
3,"61578","842.44","1153.73","-311.28999999999996"
4,"61578","445.86","0","445.86"
5,"61578","1358.39","0","1358.39"
7,"61578","1679.53","0","1679.53"
8,"61578","915.69","1153.73","-238.03999999999996"
9,"61578","139.44","0","139.44"
11,"61578","914.06","0","914.06"
12,"61578","5682.280000000001","6922.379999999999","-1240.1"
1,"61656","1067.48","0","1067.48"
3,"61656","1723.39","0","1723.39"
